StockCode,description,list_price,category,subcategory,unit_cost
22410,MONEY BOX HOUSEKEEPING DESIGN,1.393080808080808,General,Retail,0.9751565656565655
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.4509913988229965,General,Retail,1.7156939791760975
22412,METAL SIGN NEIGHBOURHOOD WITCH ,2.5712315270935964,General,Retail,1.7998620689655174
22413,METAL SIGN TAKE IT OR LEAVE IT ,3.297567567567568,General,Retail,2.3082972972972975
22414,DOORMAT NEIGHBOURHOOD WITCH ,9.446954545454545,General,Retail,6.612868181818182
22415,WHITE TISSUE REAM,7.95,General,Retail,5.5649999999999995
22416,36 DOILIES SPACEBOY DESIGN ,1.5764772727272727,General,Retail,1.1035340909090907
22417,PACK OF 60 SPACEBOY CAKE CASES,0.7101066666666667,General,Retail,0.4970746666666666
22418,10 COLOUR SPACEBOY PEN,1.0154237288135595,General,Retail,0.7107966101694916
22419,LIPSTICK PEN RED,0.5990366088631984,General,Retail,0.41932562620423885
22420,LIPSTICK PEN BABY PINK,0.5855416666666666,General,Retail,0.40987916666666663
22421,LIPSTICK PEN FUSCHIA,0.5895913461538461,General,Retail,0.41271394230769226
22422,TOOTHPASTE TUBE PEN,0.9879944289693593,General,Retail,0.6915961002785515
22423,REGENCY CAKESTAND 3 TIER,14.190417721518987,General,Retail,9.93329240506329
22424,ENAMEL BREAD BIN CREAM,15.385337837837838,General,Retail,10.769736486486487
22425,ENAMEL COLLANDER CREAM,5.60592715231788,General,Retail,3.924149006622516
22426,ENAMEL WASH BOWL CREAM,4.713217158176944,General,Retail,3.2992520107238605
22427,ENAMEL FLOWER JUG CREAM,6.529052369077307,General,Retail,4.5703366583541145
22428,ENAMEL FIRE BUCKET CREAM,7.964375,General,Retail,5.5750625
22429,ENAMEL MEASURING JUG CREAM,4.822738853503185,General,Retail,3.375917197452229
22430,ENAMEL WATERING CAN CREAM,5.599301675977654,General,Retail,3.9195111731843575
22431,WATERING CAN BLUE ELEPHANT,2.3595826645264846,General,Retail,1.651707865168539
22432,WATERING CAN PINK BUNNY,2.2739691714836225,General,Retail,1.5917784200385356
22433,WATERING CAN GREEN DINOSAUR,2.264964705882353,General,Retail,1.585475294117647
22434,BALLOON PUMP WITH 10 BALLOONS,2.0394076655052262,General,Retail,1.4275853658536584
22435,SET OF 9 HEART SHAPED BALLOONS,1.4271297989031078,General,Retail,0.9989908592321753
22436,12 COLOURED PARTY BALLOONS,0.6843537414965987,General,Retail,0.47904761904761906
22437,SET OF 9 BLACK SKULL BALLOONS,0.9801552106430156,General,Retail,0.6861086474501109
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1.9240112994350282,General,Retail,1.3468079096045198
22439,6 ROCKET BALLOONS ,0.7315945945945946,General,Retail,0.5121162162162162
22440,BALLOON WATER BOMB PACK OF 35,0.4507333333333333,General,Retail,0.3155133333333333
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2.4285924369747898,General,Retail,1.7000147058823527
22442,GROW YOUR OWN FLOWERS SET OF 3,7.467803468208093,General,Retail,5.227462427745665
22443,GROW YOUR OWN HERBS SET OF 3,8.465509433962264,General,Retail,5.9258566037735845
22444,GROW YOUR OWN PLANT IN A CAN ,1.578920704845815,General,Retail,1.1052444933920704
22445,PENCIL CASE LIFE IS BEAUTIFUL,3.4671228070175437,General,Retail,2.4269859649122805
22446,PIN CUSHION RUSSIAN DOLL PINK,3.052328042328042,General,Retail,2.1366296296296294
22447,PIN CUSHION RUSSIAN DOLL BLUE,3.48609756097561,General,Retail,2.440268292682927
22448,PIN CUSHION RUSSIAN DOLL RED,3.6891803278688524,General,Retail,2.5824262295081963
22449,SILK PURSE RUSSIAN DOLL PINK,3.465705128205128,General,Retail,2.4259935897435896
22450,SILK PURSE RUSSIAN DOLL BLUE,3.5129347826086956,General,Retail,2.4590543478260867
22451,SILK PURSE RUSSIAN DOLL RED,3.8200000000000003,General,Retail,2.674
22452,MEASURING TAPE RUSSIAN DOLL PINK,2.6929961089494165,General,Retail,1.8850972762645914
22453,MEASURING TAPE RUSSIAN DOLL BLUE,2.8793793103448273,General,Retail,2.015565517241379
22454,MEASURING TAPE RUSSIAN DOLL RED,3.1449171270718232,General,Retail,2.2014419889502763
22456,NATURAL SLATE CHALKBOARD LARGE ,6.306929510155317,General,Retail,4.414850657108722
22457,NATURAL SLATE HEART CHALKBOARD ,3.5118406993686255,General,Retail,2.4582884895580377
22458,CAST IRON HOOK GARDEN FORK,2.86393063583815,General,Retail,2.004751445086705
22459,CAST IRON HOOK GARDEN TROWEL,2.887586206896551,General,Retail,2.0213103448275858
22460,EMBOSSED GLASS TEALIGHT HOLDER,1.5209523809523808,General,Retail,1.0646666666666664
22461,SAVOY ART DECO CLOCK,12.368561643835616,General,Retail,8.65799315068493
22464,HANGING METAL HEART LANTERN,1.9095220125786163,General,Retail,1.3366654088050314
22465,HANGING METAL STAR LANTERN,1.865506329113924,General,Retail,1.3058544303797468
22466,FAIRY TALE COTTAGE NIGHTLIGHT,2.3722670025188917,General,Retail,1.660586901763224
22467,GUMBALL COAT RACK,2.8445724572457243,General,Retail,1.9912007200720068
22468,BABUSHKA LIGHTS STRING OF 10,7.8801694915254235,General,Retail,5.516118644067796
22469,HEART OF WICKER SMALL,1.9215671981776765,General,Retail,1.3450970387243735
22470,HEART OF WICKER LARGE,3.2125426278836513,General,Retail,2.248779839518556
22471,TV DINNER TRAY AIR HOSTESS ,5.779318181818182,General,Retail,4.045522727272727
22472,TV DINNER TRAY DOLLY GIRL,5.8658,General,Retail,4.10606
22473,TV DINNER TRAY VINTAGE PAISLEY,5.201387559808612,General,Retail,3.640971291866028
22474,SPACEBOY TV DINNER TRAY,6.225859375,General,Retail,4.3581015625
22475,SKULL DESIGN TV DINNER TRAY,6.003552123552124,General,Retail,4.202486486486486
22476,EMPIRE UNION JACK TV DINNER TRAY,6.592851851851852,General,Retail,4.614996296296296
22477,WATERING CAN GARDEN MARKER,1.6487364620938627,General,Retail,1.154115523465704
22478,BIRDHOUSE GARDEN MARKER ,1.6139747634069401,General,Retail,1.129782334384858
22479,DAISY GARDEN MARKER,1.5787441860465117,General,Retail,1.1051209302325582
22480,RED TEA TOWEL CLASSIC DESIGN,1.2736704119850186,General,Retail,0.891569288389513
22481,BLACK TEA TOWEL CLASSIC DESIGN,1.1607142857142858,General,Retail,0.8125
22482,BLUE TEA TOWEL CLASSIC DESIGN,1.2477064220183487,General,Retail,0.8733944954128441
22483,RED GINGHAM TEDDY BEAR ,3.3145845272206302,General,Retail,2.320209169054441
22485,SET OF 2 WOODEN MARKET CRATES,14.761428571428572,General,Retail,10.333
22486,PLASMATRONIC LAMP,9.821,General,Retail,6.8747
22487,WHITE WOOD GARDEN PLANT LADDER,10.688288888888888,General,Retail,7.481802222222221
22488,NATURAL SLATE RECTANGLE CHALKBOARD,1.9600369913686806,General,Retail,1.3720258939580763
22489,PACK OF 12 TRADITIONAL CRAYONS,0.511937106918239,General,Retail,0.35835597484276727
22491,PACK OF 12 COLOURED PENCILS,0.8962025316455696,General,Retail,0.6273417721518987
22492,MINI PAINT SET VINTAGE ,0.7699180327868853,General,Retail,0.5389426229508196
22493,PAINT YOUR OWN CANVAS SET,1.8342227378190255,General,Retail,1.2839559164733176
22494,EMERGENCY FIRST AID TIN ,1.7174734607218682,General,Retail,1.2022314225053077
22495,SET OF 2 ROUND TINS CAMEMBERT ,3.4214644351464436,General,Retail,2.39502510460251
22496,SET OF 2 ROUND TINS DUTCH CHEESE,3.1207216494845365,General,Retail,2.1845051546391754
22497,SET OF 2 TINS VINTAGE BATHROOM ,5.253928571428571,General,Retail,3.6777499999999996
22498,WOODEN REGATTA BUNTING,6.845091383812011,General,Retail,4.791563968668407
22499,WOODEN UNION JACK BUNTING,6.621156812339332,General,Retail,4.634809768637532
22500,SET OF 2 TINS JARDIN DE PROVENCE,5.186834170854271,General,Retail,3.63078391959799
22501,PICNIC BASKET WICKER LARGE,13.588451443569554,General,Retail,9.511916010498688
22502,PICNIC BASKET WICKER SMALL,8.060515574650912,General,Retail,5.642360902255638
22503,CABIN BAG VINTAGE PAISLEY,25.080925925925925,General,Retail,17.556648148148145
22504,CABIN BAG VINTAGE RETROSPOT,25.72113043478261,General,Retail,18.004791304347826
22505,MEMO BOARD COTTAGE DESIGN,5.474500665778962,General,Retail,3.832150466045273
22507,MEMO BOARD RETROSPOT  DESIGN,5.941274944567628,General,Retail,4.158892461197339
22508,DOORSTOP RETROSPOT HEART,4.388196022727272,General,Retail,3.0717372159090903
22509,SEWING BOX RETROSPOT DESIGN ,15.858031914893617,General,Retail,11.10062234042553
22510,DOORSTOP RUSSIAN DOLL GINGHAM,3.4143333333333334,General,Retail,2.3900333333333332
22511,DOORSTOP RUSSIAN DOLL RETROSPOT,3.4247321428571427,General,Retail,2.3973124999999995
22512,DOORSTOP RACING CAR DESIGN,3.630985915492958,General,Retail,2.5416901408450703
22513,DOORSTOP FOOTBALL DESIGN,4.337426900584796,General,Retail,3.036198830409357
22514,CHILDS GARDEN SPADE BLUE,2.351802575107296,General,Retail,1.6462618025751072
22515,CHILDS GARDEN SPADE PINK,2.451238095238095,General,Retail,1.7158666666666667
22516,CHILDS GARDEN RAKE BLUE,2.4978048780487803,General,Retail,1.748463414634146
22517,CHILDS GARDEN RAKE PINK,2.3930263157894736,General,Retail,1.6751184210526313
22518,CHILDS GARDEN BRUSH BLUE,2.545430711610487,General,Retail,1.781801498127341
22519,CHILDS GARDEN BRUSH PINK,2.477846153846154,General,Retail,1.7344923076923078
22520,CHILDS GARDEN TROWEL BLUE ,0.9263829787234042,General,Retail,0.648468085106383
22521,CHILDS GARDEN TROWEL PINK,0.935,General,Retail,0.6545
22522,CHILDS GARDEN FORK BLUE ,0.9080530973451327,General,Retail,0.6356371681415929
22523,CHILDS GARDEN FORK PINK,0.9272067039106145,General,Retail,0.6490446927374302
22524,CHILDRENS GARDEN GLOVES BLUE,1.5784067796610168,General,Retail,1.1048847457627118
22525,CHILDRENS GARDEN GLOVES PINK,1.6535258358662615,General,Retail,1.157468085106383
22526,WHEELBARROW FOR CHILDREN ,13.60014423076923,General,Retail,9.52010096153846
22528,GARDENERS KNEELING PAD,1.4907692307692308,General,Retail,1.0435384615384615
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,0.45615384615384613,General,Retail,0.3193076923076923
22530,MAGIC DRAWING SLATE DOLLY GIRL ,0.4945569620253164,General,Retail,0.34618987341772145
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,0.4853771289537712,General,Retail,0.3397639902676398
22532,MAGIC DRAWING SLATE LEAP FROG ,0.4546111111111111,General,Retail,0.3182277777777777
22533,MAGIC DRAWING SLATE BAKE A CAKE ,0.4754237288135593,General,Retail,0.3327966101694915
22534,MAGIC DRAWING SLATE SPACEBOY ,0.49511666666666665,General,Retail,0.3465816666666666
22535,MAGIC DRAWING SLATE BUNNIES ,0.47039867109634553,General,Retail,0.32927906976744187
22536,MAGIC DRAWING SLATE PURDEY,0.4556417112299465,General,Retail,0.31894919786096254
22537,MAGIC DRAWING SLATE DINOSAUR,0.48832869080779945,General,Retail,0.3418300835654596
22538,MINI JIGSAW GO TO THE FAIR,0.5362790697674419,General,Retail,0.3753953488372093
22539,MINI JIGSAW DOLLY GIRL,0.5402811244979919,General,Retail,0.37819678714859434
22540,MINI JIGSAW CIRCUS PARADE ,0.4966315789473684,General,Retail,0.34764210526315786
22541,MINI JIGSAW LEAP FROG,0.5591044776119403,General,Retail,0.3913731343283582
22543,MINI JIGSAW BAKE A CAKE ,0.5087288135593221,General,Retail,0.35611016949152546
22544,MINI JIGSAW SPACEBOY,0.5107894736842106,General,Retail,0.3575526315789474
22545,MINI JIGSAW BUNNIES,0.5332972972972972,General,Retail,0.37330810810810805
22546,MINI JIGSAW FIDO,0.5167582417582417,General,Retail,0.3617307692307692
22547,MINI JIGSAW DINOSAUR ,0.5929687499999999,General,Retail,0.4150781249999999
22548,HEADS AND TAILS SPORTING FUN,1.3872499999999999,General,Retail,0.9710749999999998
22549,PICTURE DOMINOES,1.8593767313019391,General,Retail,1.3015637119113572
22550,HOLIDAY FUN LUDO,4.36481220657277,General,Retail,3.055368544600939
22551,PLASTERS IN TIN SPACEBOY,1.811910197869102,General,Retail,1.2683371385083713
22553,PLASTERS IN TIN SKULLS,1.9017960288808664,General,Retail,1.3312572202166064
22554,PLASTERS IN TIN WOODLAND ANIMALS,1.8651470588235295,General,Retail,1.3056029411764705
22555,PLASTERS IN TIN STRONGMAN,1.805651731160896,General,Retail,1.263956211812627
22556,PLASTERS IN TIN CIRCUS PARADE ,1.7749835526315791,General,Retail,1.2424884868421053
22557,PLASTERS IN TIN VINTAGE PAISLEY ,1.8292387543252595,General,Retail,1.2804671280276816
22558,CLOTHES PEGS RETROSPOT PACK 24 ,1.6692161716171616,General,Retail,1.168451320132013
22559,SEASIDE FRISBEE ,1.5008823529411766,General,Retail,1.0506176470588235
22560,TRADITIONAL MODELLING CLAY,1.3711405835543766,General,Retail,0.9597984084880635
22561,WOODEN SCHOOL COLOURING SET,1.7414208242950107,General,Retail,1.2189945770065074
22562,MONSTERS STENCIL CRAFT,1.3233585858585857,General,Retail,0.92635101010101
22563,HAPPY STENCIL CRAFT,1.317904411764706,General,Retail,0.9225330882352942
22564,ALPHABET STENCIL CRAFT,1.3229360465116278,General,Retail,0.9260552325581394
22565,FELTCRAFT HAIRBANDS PINK + WHITE ,1.0322695035460991,General,Retail,0.7225886524822693
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",0.9882450331125827,General,Retail,0.6917715231788079
22567,20 DOLLY PEGS RETROSPOT,1.4558431372549019,General,Retail,1.0190901960784313
22568,FELTCRAFT CUSHION OWL,4.161740614334471,General,Retail,2.9132184300341297
22569,FELTCRAFT CUSHION BUTTERFLY,4.187288776796973,General,Retail,2.931102143757881
22570,FELTCRAFT CUSHION RABBIT,4.310666666666666,General,Retail,3.017466666666666
22571,ROCKING HORSE RED CHRISTMAS ,1.044126679462572,General,Retail,0.7308886756238004
22572,ROCKING HORSE GREEN CHRISTMAS ,1.0399731903485254,General,Retail,0.7279812332439678
22573,STAR WOODEN CHRISTMAS DECORATION,1.0914669926650367,General,Retail,0.7640268948655257
22574,HEART WOODEN CHRISTMAS DECORATION,1.0663095238095237,General,Retail,0.7464166666666665
22575,METAL MERRY CHRISTMAS WREATH,2.092623906705539,General,Retail,1.4648367346938773
22576,SWALLOW WOODEN CHRISTMAS DECORATION,1.0617867435158501,General,Retail,0.7432507204610951
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.6502790697674419,General,Retail,0.4551953488372093
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.6219178082191781,General,Retail,0.4353424657534246
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.6905052264808362,General,Retail,0.48335365853658535
22580,ADVENT CALENDAR GINGHAM SACK,6.138709677419355,General,Retail,4.297096774193548
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,0.9357179487179488,General,Retail,0.6550025641025641
22582,PACK OF 6 SWEETIE GIFT BOXES,2.8735430463576157,General,Retail,2.011480132450331
22583,PACK OF 6 HANDBAG GIFT BOXES,2.978753462603878,General,Retail,2.0851274238227147
22584,PACK OF 6 PANNETONE GIFT BOXES,2.86272268907563,General,Retail,2.003905882352941
22585,PACK OF 6 BIRDY GIFT TAGS,1.381512455516014,General,Retail,0.9670587188612098
22586,FELTCRAFT HAIRBAND PINK AND BLUE,1.0022666666666666,General,Retail,0.7015866666666666
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",1.0048734177215188,General,Retail,0.7034113924050631
22588,CARDHOLDER GINGHAM HEART,3.101122448979592,General,Retail,2.170785714285714
22589,CARDHOLDER GINGHAM STAR,3.0943153526970955,General,Retail,2.1660207468879666
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,3.4746411483253583,General,Retail,2.4322488038277505
22592,CARDHOLDER HOLLY WREATH METAL,4.434281045751634,General,Retail,3.1039967320261437
22593,CHRISTMAS GINGHAM STAR,1.0660671462829736,General,Retail,0.7462470023980815
22594,CHRISTMAS GINGHAM TREE,1.1050847457627118,General,Retail,0.7735593220338982
22595,CHRISTMAS GINGHAM HEART,1.0012779156327543,General,Retail,0.7008945409429279
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1.123573033707865,General,Retail,0.7865011235955055
22597,CHRISTMAS MUSICAL ZINC HEART ,0.7843097643097643,General,Retail,0.549016835016835
22598,CHRISTMAS MUSICAL ZINC TREE,0.7666438356164383,General,Retail,0.5366506849315068
22599,CHRISTMAS MUSICAL ZINC STAR,0.7351832460732983,General,Retail,0.5146282722513088
22600,CHRISTMAS RETROSPOT STAR WOOD,1.0088532110091741,General,Retail,0.7061972477064219
22601,CHRISTMAS RETROSPOT ANGEL WOOD,1.0235071090047392,General,Retail,0.7164549763033173
22602,CHRISTMAS RETROSPOT HEART WOOD,1.0310564663023678,General,Retail,0.7217395264116574
22603,CHRISTMAS RETROSPOT TREE WOOD,1.0315656565656566,General,Retail,0.7220959595959595
22604,SET OF 4 NAPKIN CHARMS CUTLERY,2.7513147410358565,General,Retail,1.9259203187250995
22605,WOODEN CROQUET GARDEN SET,14.766438569206843,General,Retail,10.33650699844479
22606,WOODEN SKITTLES GARDEN SET,16.358620689655172,General,Retail,11.45103448275862
22607,WOODEN ROUNDERS GARDEN SET ,10.02461847389558,General,Retail,7.017232931726906
22608,PENS ASSORTED FUNKY JEWELED ,0.462235294117647,General,Retail,0.3235647058823529
22609,PENS ASSORTED SPACEBALL,0.565,General,Retail,0.39549999999999996
22610,PENS ASSORTED FUNNY FACE,0.5563194444444445,General,Retail,0.3894236111111111
22611,VINTAGE UNION JACK SHOPPING BAG,5.167050000000001,General,Retail,3.6169350000000002
22612,TEA COSY VINTAGE UNION JACK,4.2005405405405405,General,Retail,2.9403783783783783
22613,PACK OF 20 SPACEBOY NAPKINS,0.9653571428571429,General,Retail,0.67575
22614,PACK OF 12 SPACEBOY TISSUES,0.41798927613941017,General,Retail,0.2925924932975871
22615,PACK OF 12 CIRCUS PARADE TISSUES ,0.45116402116402116,General,Retail,0.31581481481481477
22616,PACK OF 12 LONDON TISSUES ,0.4251605231866825,General,Retail,0.2976123662306777
22617,BAKING SET SPACEBOY DESIGN,5.301244725738396,General,Retail,3.710871308016877
22618,COOKING SET RETROSPOT,10.469341563786006,General,Retail,7.328539094650204
22619,SET OF 6 SOLDIER SKITTLES,4.446620111731844,General,Retail,3.1126340782122903
22620,4 TRADITIONAL SPINNING TOPS,1.572578763127188,General,Retail,1.1008051341890315
22621,TRADITIONAL KNITTING NANCY,1.8153475336322868,General,Retail,1.2707432735426007
22622,BOX OF VINTAGE ALPHABET BLOCKS,11.393466898954703,General,Retail,7.975426829268291
22623,BOX OF VINTAGE JIGSAW BLOCKS ,5.667882136279926,General,Retail,3.967517495395948
22624,IVORY KITCHEN SCALES,9.3401638001638,General,Retail,6.53811466011466
22625,RED KITCHEN SCALES,9.727957894736841,General,Retail,6.809570526315788
22626,BLACK KITCHEN SCALES,9.225457227138643,General,Retail,6.45782005899705
22627,MINT KITCHEN SCALES,9.471406727828747,General,Retail,6.629984709480122
22628,PICNIC BOXES SET OF 3 RETROSPOT ,5.627806267806268,General,Retail,3.9394643874643878
22629,SPACEBOY LUNCH BOX ,2.1693473531544596,General,Retail,1.5185431472081217
22630,DOLLY GIRL LUNCH BOX,2.3025796886582652,General,Retail,1.6118057820607856
22631,CIRCUS PARADE LUNCHBOX ,2.4969093610698367,General,Retail,1.7478365527488857
22632,HAND WARMER RED POLKA DOT,2.2049190535491903,General,Retail,1.5434433374844332
22633,HAND WARMER UNION JACK,2.213322222222222,General,Retail,1.5493255555555554
22634,CHILDS BREAKFAST SET SPACEBOY ,10.162814371257484,General,Retail,7.113970059880239
22635,CHILDS BREAKFAST SET DOLLY GIRL ,10.30381930184805,General,Retail,7.212673511293634
22636,CHILDS BREAKFAST SET CIRCUS PARADE,8.807667342799189,General,Retail,6.165367139959431
22637,PIGGY BANK RETROSPOT ,3.0163272120200335,General,Retail,2.1114290484140232
22638,SET OF 4 NAPKIN CHARMS CROWNS ,2.3525675675675677,General,Retail,1.6467972972972973
22639,SET OF 4 NAPKIN CHARMS HEARTS,2.7065124555160143,General,Retail,1.8945587188612099
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,2.561818181818182,General,Retail,1.7932727272727274
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,2.6027536231884056,General,Retail,1.8219275362318839
